level_0,index,DATE,station,name,prcp,snow,tmax,tmin,target,rolling_3_tmax,tmax_pct_change,rolling_3_tmin,tmin_pct_change,rolling_3_prcp,prcp_pct_change,rolling_14_tmax,rolling_14_tmin,rolling_14_prcp
108,114,1975-05-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,60.0,82.0,86.33333333333333,0.06375545851528376,60.666666666666664,-0.04545454545454541,0.0,-1.0,81.78571428571429,62.857142857142854,0.0985714285714286
109,115,1975-05-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,82.0,67.0,75.0,85.33333333333333,0.006134969325153374,62.666666666666664,0.07322654462242559,0.0,-1.0,81.5,62.42857142857143,0.0985714285714286
110,116,1975-05-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.38,0.0,75.0,63.0,84.0,81.33333333333333,-0.07325684024713153,63.333333333333336,0.02201622247972185,0.12666666666666668,2.0227272727272716,80.92857142857143,61.642857142857146,0.12571428571428575
111,117,1975-05-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,84.0,58.0,85.0,80.33333333333333,0.03521126760563385,62.666666666666664,-0.053613053613053595,0.12666666666666668,-1.0,81.14285714285714,61.285714285714285,0.10071428571428576
112,118,1975-05-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.51,0.0,85.0,62.0,74.0,81.33333333333333,0.05030891438658426,61.0,0.012835472578763111,0.2966666666666667,2.718749999999999,80.92857142857143,61.214285714285715,0.13714285714285718
113,119,1975-05-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.18,0.0,74.0,59.0,80.0,81.0,-0.08318584070796453,59.666666666666664,-0.03729603729603728,0.22999999999999998,0.19999999999999957,80.71428571428571,61.285714285714285,0.15000000000000005
114,120,1975-05-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.25,0.0,80.0,61.0,80.0,79.66666666666667,-0.007092198581560258,60.666666666666664,-0.016129032258064516,0.3133333333333333,0.4893617021276592,80.57142857142857,62.0,0.1678571428571429
115,121,1975-05-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,80.0,57.0,83.0,78.0,-0.011473962930273635,59.0,-0.07209302325581399,0.14333333333333334,-1.0,80.92857142857143,61.42857142857143,0.11857142857142859
116,122,1975-05-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,83.0,54.0,89.0,81.0,0.020193151887620667,57.333333333333336,-0.1116333725029377,0.08333333333333333,-1.0,81.35714285714286,60.785714285714285,0.1178571428571429
117,123,1975-05-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,63.0,90.0,84.0,0.07785467128027684,58.0,0.03278688524590164,0.0,-1.0,82.57142857142857,61.0,0.1178571428571429
118,124,1975-05-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,71.0,79.0,87.33333333333333,0.0787671232876712,62.666666666666664,0.14913294797687862,0.0,-1.0,83.42857142857143,61.785714285714285,0.1178571428571429
119,125,1975-05-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.59,0.0,79.0,65.0,88.0,86.0,-0.04655172413793108,66.33333333333333,0.05568445475638054,0.19666666666666666,3.32460732984293,82.85714285714286,61.57142857142857,0.13642857142857148
120,126,1975-05-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,88.0,69.0,89.0,85.66666666666667,0.05932932072227002,68.33333333333333,0.11034482758620684,0.19666666666666666,-1.0,83.07142857142857,62.142857142857146,0.13642857142857148
121,127,1975-05-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,75.0,77.0,85.33333333333333,0.06952789699570823,69.66666666666667,0.1877828054298642,0.19666666666666666,-1.0,83.21428571428571,63.142857142857146,0.13642857142857148
122,128,1975-05-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",1.39,0.0,77.0,65.0,77.0,84.66666666666667,-0.06666666666666667,69.66666666666667,0.023622047244094488,0.4633333333333333,4.896969696969696,82.5,63.5,0.23571428571428577
123,129,1975-05-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.09,0.0,77.0,63.0,87.0,81.0,-0.06260869565217386,67.66666666666667,-0.0033898305084745922,0.49333333333333335,-0.6283185840707965,82.14285714285714,63.214285714285715,0.2421428571428572
124,130,1975-05-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,60.0,89.0,80.33333333333333,0.04819277108433735,62.666666666666664,-0.047619047619047616,0.49333333333333335,-1.0,83.0,63.0,0.21500000000000005
125,131,1975-05-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,89.0,72.0,90.0,84.33333333333333,0.06769494430162805,65.0,0.125,0.03,-1.0,83.35714285714286,64.0,0.21500000000000005
126,132,1975-05-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.88,0.0,90.0,68.0,80.0,88.66666666666667,0.07508532423208199,66.66666666666667,0.055432372505543205,0.29333333333333333,2.644970414201183,83.71428571428571,64.42857142857143,0.24142857142857146
127,133,1975-05-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.56,0.0,80.0,68.0,82.0,86.33333333333333,-0.049235993208828474,69.33333333333333,0.04500548847420421,0.48,1.0851063829787235,84.14285714285714,65.07142857142857,0.26857142857142857
128,135,1975-05-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.06,0.0,72.0,60.0,78.0,78.0,-0.13993174061433442,63.666666666666664,-0.08296943231441051,0.5266666666666667,-0.8145695364238411,83.71428571428571,65.42857142857143,0.32357142857142857
129,136,1975-05-31,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,78.0,56.0,83.0,77.33333333333333,-0.06426735218509003,59.666666666666664,-0.14596949891067534,0.34,-1.0,83.35714285714286,65.57142857142857,0.32357142857142857
130,137,1975-06-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,83.0,57.0,87.0,77.66666666666667,0.0008613264427217671,57.666666666666664,-0.12499999999999994,0.02,-1.0,82.92857142857143,65.14285714285714,0.32357142857142857
131,138,1975-06-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,87.0,61.0,90.0,82.66666666666667,0.051813471502590754,58.0,-0.053215077605321535,0.0,-1.0,82.71428571428571,64.42857142857143,0.32357142857142857
132,139,1975-06-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,65.0,92.0,86.66666666666667,0.07784431137724551,61.0,0.008869179600886887,0.0,-1.0,83.5,64.42857142857143,0.2814285714285715
133,140,1975-06-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,70.0,93.0,89.66666666666667,0.09803921568627443,65.33333333333333,0.08527131782945736,0.0,-1.0,83.78571428571429,64.5,0.2814285714285715
134,141,1975-06-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,75.0,95.0,91.66666666666667,0.10620220900594735,70.0,0.16279069767441862,0.0,-1.0,84.07142857142857,64.5,0.2814285714285715
135,142,1975-06-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,75.0,92.0,93.33333333333333,0.11297071129707108,73.33333333333333,0.15005476451259595,0.0,-1.0,85.35714285714286,65.21428571428571,0.1821428571428572
136,143,1975-06-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,71.0,90.0,93.33333333333333,0.06446280991735534,73.66666666666667,0.07926167209554821,0.0,-1.0,86.42857142857143,65.78571428571429,0.17571428571428574
137,144,1975-06-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.75,0.0,90.0,69.0,89.0,92.33333333333333,0.03874690849134382,71.66666666666667,0.038709677419354806,0.25,2.2710280373831773,86.64285714285714,66.42857142857143,0.22928571428571431
138,145,1975-06-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.26,0.0,89.0,69.0,85.0,90.33333333333333,0.02720527617477334,69.66666666666667,0.04207119741100333,0.33666666666666667,0.04899135446685858,86.64285714285714,66.21428571428571,0.24785714285714291
139,146,1975-06-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.5,0.0,85.0,69.0,80.0,88.0,-0.014900662251655698,69.0,0.04094827586206887,0.5033333333333333,1.2653721682847892,86.28571428571429,66.28571428571429,0.22071428571428578
140,147,1975-06-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,80.0,64.0,85.0,84.66666666666667,-0.07284768211920536,67.33333333333333,-0.030303030303030304,0.25333333333333335,-1.0,86.28571428571429,66.0,0.18071428571428574
141,148,1975-06-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,85.0,61.0,94.0,83.33333333333333,-0.017341040462427744,64.66666666666667,-0.07375271149674627,0.16666666666666666,-1.0,86.5,65.85714285714286,0.11214285714285718
142,149,1975-06-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,65.0,96.0,86.33333333333333,0.06731549067315493,63.333333333333336,-0.018338727076591062,0.0,-1.0,88.07142857142857,66.21428571428571,0.10785714285714289
143,150,1975-06-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,73.0,91.0,91.66666666666667,0.0743405275779376,66.33333333333333,0.08262711864406777,0.0,-1.0,89.35714285714286,67.42857142857143,0.10785714285714289
144,151,1975-06-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.01,0.0,91.0,70.0,94.0,93.66666666666667,0.011914217633042075,69.33333333333333,0.024033437826541215,0.0033333333333333335,-0.9078947368421053,89.92857142857143,68.35714285714286,0.10857142857142861
145,152,1975-06-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,78.0,96.0,93.66666666666667,0.03949447077409161,73.66666666666667,0.12114989733059552,0.0033333333333333335,-1.0,90.42857142857143,69.57142857142857,0.10857142857142861
146,153,1975-06-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,77.0,95.0,93.66666666666667,0.05660377358490561,75.0,0.09330628803245433,0.0033333333333333335,-1.0,90.85714285714286,70.42857142857143,0.10857142857142861
147,154,1975-06-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,79.0,95.0,95.0,0.043137254901960805,78.0,0.11155778894472365,0.0,-1.0,91.07142857142857,71.07142857142857,0.10857142857142861
148,155,1975-06-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,78.0,95.0,95.33333333333333,0.04150352388410344,78.0,0.09418837675350691,0.0,-1.0,91.21428571428571,71.28571428571429,0.10857142857142861
149,156,1975-06-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,76.0,93.0,95.0,0.04150352388410344,77.66666666666667,0.065065065065065,0.0,-1.0,91.21428571428571,71.35714285714286,0.10857142857142861
150,157,1975-06-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,74.0,92.0,94.33333333333333,0.018779342723004626,76.0,0.03393213572854294,0.0,-1.0,91.28571428571429,71.57142857142857,0.10857142857142861
151,158,1975-06-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.18,0.0,92.0,67.0,95.0,93.33333333333333,0.006249999999999978,72.33333333333333,-0.06200000000000003,0.06,1.6526315789473673,91.42857142857143,71.42857142857143,0.06785714285714288
152,159,1975-06-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,75.0,92.0,93.33333333333333,0.034214618973561386,72.0,0.04373757455268384,0.06,-1.0,91.85714285714286,71.85714285714286,0.049285714285714315
153,160,1975-06-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,71.0,84.0,93.0,-0.0038669760247486903,71.0,-0.013888888888888888,0.06,-1.0,92.35714285714286,72.0,0.013571428571428604
154,161,1975-06-25,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,84.0,74.0,92.0,90.33333333333333,-0.09329221279876634,73.33333333333333,0.017681728880157257,0.0,-1.0,92.64285714285714,72.71428571428571,0.013571428571428604
155,162,1975-06-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,74.0,91.0,89.33333333333333,-0.012269938650306705,73.0,0.004849660523763392,0.0,-1.0,93.14285714285714,73.64285714285714,0.013571428571428604
156,163,1975-06-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,73.0,92.0,89.0,-0.02075326671790932,73.66666666666667,-0.016361886429258822,0.0,-1.0,92.92857142857143,74.21428571428571,0.013571428571428604
157,164,1975-06-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,68.0,92.0,91.66666666666667,-0.0069390902081726625,71.66666666666667,-0.07930367504835595,0.0,-1.0,92.64285714285714,73.85714285714286,0.013571428571428604
158,165,1975-06-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.05,0.0,92.0,70.0,93.0,91.66666666666667,-0.007704160246533063,70.33333333333333,-0.0522243713733076,0.016666666666666666,2.0434782608695596,92.71428571428571,73.85714285714286,0.01642857142857146
159,166,1975-06-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.2,0.0,93.0,72.0,93.0,92.33333333333333,0.0038550501156515474,70.0,-0.019455252918287966,0.08333333333333333,5.511627906976738,92.64285714285714,73.42857142857143,0.030714285714285746
160,167,1975-07-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,72.0,91.0,92.66666666666667,0.006182380216383286,71.33333333333333,-0.014662756598240442,0.08333333333333333,-1.0,92.42857142857143,73.07142857142857,0.030714285714285746
161,168,1975-07-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.44,0.0,91.0,73.0,86.0,92.33333333333333,-0.012403100775193755,72.33333333333333,0.0049164208456244415,0.21333333333333335,6.080459770114939,92.14285714285714,72.64285714285714,0.06214285714285717
162,169,1975-07-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.14,0.0,86.0,72.0,88.0,90.0,-0.060109289617486336,72.33333333333333,-0.00296735905044502,0.19333333333333336,0.9405940594059399,91.5,72.21428571428571,0.07214285714285718
163,170,1975-07-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,88.0,70.0,94.0,88.33333333333333,-0.03296703296703297,71.66666666666667,-0.024875621890547345,0.19333333333333336,-1.0,91.0,71.78571428571429,0.07214285714285718
164,171,1975-07-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,70.0,96.0,89.33333333333333,0.03215686274509806,70.66666666666667,-0.02097902097902098,0.04666666666666667,-1.0,91.07142857142857,71.5,0.07214285714285718
165,172,1975-07-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,74.0,97.0,92.66666666666667,0.05082095387021106,71.33333333333333,0.027777777777777776,0.0,-1.0,91.35714285714286,72.0,0.059285714285714324
166,173,1975-07-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,76.0,100.0,95.66666666666667,0.060109289617486336,73.33333333333333,0.0545094152626363,0.0,-1.0,91.5,72.07142857142857,0.059285714285714324
167,174,1975-07-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,78.0,95.0,97.66666666666667,0.08611326609775022,76.0,0.07480314960629925,0.0,-1.0,92.07142857142857,72.57142857142857,0.059285714285714324
168,175,1975-07-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,74.0,85.0,97.33333333333333,0.023076923076923033,76.0,0.019685039370078768,0.0,-1.0,92.85714285714286,72.57142857142857,0.059285714285714324
169,176,1975-07-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.32,0.0,85.0,73.0,92.0,93.33333333333333,-0.07965970610982216,75.0,0.006896551724137931,0.10666666666666667,2.8956521739130414,92.35714285714286,72.5,0.08214285714285718
170,177,1975-07-11,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,92.0,72.0,93.0,90.66666666666667,-0.004636785162287503,73.0,-0.005917159763313637,0.10666666666666667,-1.0,92.42857142857143,72.42857142857143,0.08214285714285718
171,178,1975-07-12,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,70.0,93.0,90.0,0.005405405405405406,71.66666666666667,-0.035433070866141704,0.10666666666666667,-1.0,92.5,72.57142857142857,0.08214285714285718
172,179,1975-07-13,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,65.0,93.0,92.66666666666667,0.004629629629629652,69.0,-0.09990108803165175,0.0,-1.0,92.57142857142857,72.21428571428571,0.07857142857142861
173,180,1975-07-14,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,70.0,93.0,93.0,0.004629629629629652,68.33333333333333,-0.028741328047571825,0.0,-1.0,92.57142857142857,72.07142857142857,0.06428571428571432
174,181,1975-07-15,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,68.0,93.0,93.0,0.004629629629629652,67.66666666666667,-0.05273631840796028,0.0,-1.0,92.57142857142857,71.78571428571429,0.06428571428571432
175,182,1975-07-16,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,69.0,93.0,93.0,0.003081664098613317,69.0,-0.03496503496503497,0.0,-1.0,92.71428571428571,71.5,0.03285714285714289
176,183,1975-07-17,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,74.0,95.0,93.0,-0.0022988505747125786,70.33333333333333,0.03290129611166506,0.0,-1.0,93.21428571428571,71.64285714285714,0.02285714285714289
177,184,1975-07-18,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,77.0,97.0,93.66666666666667,0.013719512195122017,73.33333333333333,0.06732673267326739,0.0,-1.0,93.71428571428571,72.14285714285714,0.02285714285714289
178,185,1975-07-19,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,77.0,98.0,95.0,0.032699619771863093,76.0,0.05998033431661756,0.0,-1.0,93.92857142857143,72.64285714285714,0.02285714285714289
179,186,1975-07-20,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,98.0,78.0,99.0,96.66666666666667,0.04176157934700078,77.33333333333333,0.06953966699314394,0.0,-1.0,94.07142857142857,72.92857142857143,0.02285714285714289
180,187,1975-07-21,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,77.0,100.0,98.0,0.05079605761940871,77.33333333333333,0.0547945205479452,0.0,-1.0,94.21428571428571,73.0,0.02285714285714289
181,188,1975-07-22,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,100.0,78.0,99.0,99.0,0.06141015921152395,77.66666666666667,0.0684931506849315,0.0,-1.0,94.21428571428571,73.0,0.02285714285714289
182,189,1975-07-23,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,99.0,77.0,92.0,99.33333333333333,0.047619047619047616,77.33333333333333,0.05170731707317082,0.0,-1.0,94.5,73.21428571428571,0.02285714285714289
183,190,1975-07-24,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.81,0.0,92.0,74.0,83.0,97.0,-0.031578947368421054,76.33333333333333,0.009746588693957031,0.27,12.999999999999991,95.0,73.28571428571429,0.05785714285714289
184,192,1975-07-26,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,91.0,73.0,94.0,88.66666666666667,-0.034116755117513206,72.66666666666667,-0.005836575875486409,1.2666666666666668,-1.0,94.21428571428571,73.42857142857143,0.27142857142857146
185,193,1975-07-27,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,77.0,96.0,89.33333333333333,-0.003030303030303095,73.66666666666667,0.03653846153846145,0.9966666666666667,-1.0,94.28571428571429,74.28571428571429,0.27142857142857146
186,194,1975-07-28,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,78.0,95.0,93.66666666666667,0.015873015873015872,76.0,0.041984732824427426,0.0,-1.0,94.5,74.85714285714286,0.27142857142857146
187,195,1975-07-29,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.36,0.0,95.0,75.0,93.0,95.0,0.0037735849056604203,76.66666666666667,-0.0047393364928910485,0.12,0.21153846153846123,94.64285714285714,75.35714285714286,0.2971428571428572
188,196,1975-07-30,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,75.0,93.0,94.66666666666667,-0.017358490566037693,76.0,-0.010367577756833255,0.12,-1.0,94.64285714285714,75.78571428571429,0.2971428571428572
189,197,1975-07-31,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,93.0,75.0,95.0,93.66666666666667,-0.017358490566037693,75.0,-0.011299435028248641,0.12,-1.0,94.64285714285714,75.85714285714286,0.2971428571428572
190,198,1975-08-01,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,74.0,90.0,93.66666666666667,0.0037735849056604203,74.66666666666667,-0.021718602455146313,0.0,-1.0,94.64285714285714,75.64285714285714,0.2971428571428572
191,199,1975-08-02,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,90.0,76.0,95.0,92.66666666666667,-0.04400606980273137,75.0,0.005671077504725925,0.0,-1.0,94.14285714285714,75.57142857142857,0.2971428571428572
192,200,1975-08-03,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,75.0,94.0,93.33333333333333,0.011406844106463856,75.0,-0.0047393364928910485,0.0,-1.0,93.92857142857143,75.35714285714286,0.2971428571428572
193,201,1975-08-04,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,94.0,74.0,95.0,93.0,0.004580152671755747,75.0,-0.015209125475285117,0.0,-1.0,93.57142857142857,75.14285714285714,0.2971428571428572
194,202,1975-08-05,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,73.0,96.0,94.66666666666667,0.019157088122605432,74.0,-0.02387774594078327,0.0,-1.0,93.21428571428571,74.78571428571429,0.2971428571428572
195,203,1975-08-06,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,70.0,96.0,95.0,0.03225806451612903,72.33333333333333,-0.05769230769230777,0.0,-1.0,93.0,74.28571428571429,0.2971428571428572
196,204,1975-08-07,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,96.0,72.0,97.0,95.66666666666667,0.029096477794793196,71.66666666666667,-0.02890173410404619,0.0,-1.0,93.28571428571429,74.14285714285714,0.23928571428571432
197,205,1975-08-08,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,72.0,95.0,96.33333333333333,0.02878787878787872,71.33333333333333,-0.029836381135707333,0.0,-1.0,94.28571428571429,74.21428571428571,0.025714285714285745
198,206,1975-08-09,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,95.0,74.0,97.0,96.0,0.004531722054380686,72.66666666666667,-0.003846153846153928,0.0,-1.0,94.57142857142857,74.28571428571429,0.025714285714285745
199,207,1975-08-10,USW00003927,"DAL FTW WSCMO AIRPORT, TX US",0.0,0.0,97.0,72.0,96.0,96.33333333333333,0.02336096458176331,72.66666666666667,-0.026086956521739157,0.0,-1.0,94.78571428571429,73.92857142857143,0.025714285714285745
